,x_a1,x_a2,y_a,X_b1,X_b2,y_b,X_c1,X_c2,y_c,X_bonus1,X_bonus2,y_bonus,X_otherbonus1,X_otherbonus2,y_otherbonus
14,-0.6542040800896521,0.05414385288983266,0,0.7698105650559762,-0.29403889115416404,1,0.28873171862027514,0.9070805705617675,0,2.1593571573353296,-0.29403889115416404,1,0.7680742254761723,0.18681971782833579,0
15,1.1746126144159588,0.7911925020847703,1,-0.11136572669041644,1.061011029141409,0,2.3672011050182595,-0.06365448013832947,1,0.894611505786683,1.061011029141409,0,-0.1127547832187798,-0.8775446534620542,0
16,2.5404350826586004,0.46336303528963896,1,0.30764313441021474,0.9276151425900471,0,-0.3246993985204968,-0.057498136169088054,1,1.3602154882106157,0.9276151425900471,0,0.3793680607747458,-0.6544118338041496,0
17,-1.053223577942639,-1.0745323803278422,0,0.9303527340822345,0.07128220403112145,0,0.05951353145894883,0.02344666228279496,1,2.535403343078582,0.07128220403112145,0,0.6510670640413733,0.02908782906263881,1
18,2.7701771447971693,0.28634465051100494,1,0.3168999944004216,0.7591934498600441,1,-0.3866562720947676,0.7755818340553413,0,1.3728652708455835,0.7591934498600441,1,0.3855412030825568,0.7001557909958643,0
19,0.6585912825064626,1.5194395347319276,0,1.1035230619596959,-0.09674853540417544,0,1.4519371733761566,-0.18535233062648518,1,3.0147685527023613,-0.09674853540417544,0,-0.5832553721853024,0.21108228890495281,1
20,1.5292164650005455,1.5946893897838803,1,-0.6503276458427937,0.3028369276434602,1,1.1881756135009336,-0.6656002946266683,1,0.5218747586507286,0.3028369276434602,1,-0.5060160120751386,-0.2732356547704788,1
21,0.52033245898473,-0.6578025434523005,0,0.9029937847992567,-0.36319020229302845,0,1.0970681705528598,-0.2869929155701779,1,2.466977666971863,-0.36319020229302845,0,0.4376796099117261,0.6313488485813957,0
22,1.9604964823350521,1.700660576938521,1,0.2969119020879147,0.8570321390345597,1,-0.24099969916724162,0.6488024875920438,0,1.3456967411526095,0.8570321390345597,1,-0.0887553237992679,0.5922322902515701,1
23,0.4849458058445657,0.7763364296793704,0,0.8018439667884644,0.10733913125119902,1,-0.39766122938658277,0.5488124505889146,0,2.2296485380348683,0.10733913125119902,1,0.3609977550689764,0.4923520700602529,1
24,2.292438030913671,2.238333838568669,1,0.7057127320222104,-0.6867600146114585,0,0.9493139692790651,0.1893710174874897,0,2.025289659428721,-0.6867600146114585,0,-0.27590470627252445,-0.5204391294824775,1
25,-0.7193078779794592,-1.0644142500786167,0,0.047357514118377075,1.0802583808795323,0,0.33557606167999815,0.764848784660037,0,1.0484967944872288,1.0802583808795323,0,0.5108115204068115,0.4244505511865903,1
26,1.012532416431208,1.011624259603468,1,0.14762925319935583,1.0069776402402124,0,0.6089430425272748,-0.17233893536643313,1,1.1590830903458678,1.0069776402402124,0,0.4717394538520383,0.5378296225573789,0
27,-0.2804507615384424,-0.43501925017366155,0,-0.2754852744562358,0.7385334041249435,1,0.20754341349200062,1.1893252348933148,0,0.7592036116977459,0.7385334041249435,1,0.6059169772115934,0.13176973399634986,1
28,-1.1516324688398465,-0.7472775610254947,0,0.26200839703741996,0.6885433267343356,1,2.089718859629831,-0.0007373008885671051,1,1.299537454648202,0.6885433267343356,1,-0.5661680224405741,0.18969689439783508,1
29,2.6679147335580193,2.038855644017103,1,0.008500973907305023,-1.0040472719885345,0,-0.08780579616350798,-0.2207757141887393,1,1.0085372097933172,-1.0040472719885345,0,0.6341344637995102,-0.11924964347882727,1
30,1.6687425035759813,0.736252691962801,0,0.2597575367768383,-0.6356172505713336,1,0.09053531563599504,0.012841570769541878,1,1.2966156669358944,-0.6356172505713336,1,-0.6403587517454176,0.040980908062609595,1
31,0.9469353236964468,-0.1780691058345168,0,-0.7159522215941889,0.3735828594543077,1,1.3520803609781176,0.10971277539350172,0,0.4887265142149886,0.3735828594543077,1,-0.8259424724169245,0.07683296292579293,0
32,1.2512169767403287,2.9634958710999557,1,-0.7506135050304099,0.020369378404313285,1,1.00837924841615,-0.48123719495478684,1,0.47207684236318476,0.020369378404313285,1,0.36017335009805584,-0.6814808888187232,0
33,-1.113119603307895,-1.062993023068069,0,0.8804560827438916,-0.1302522676218351,0,-0.7667175885543402,0.6543672423229924,0,2.41199952695608,-0.1302522676218351,0,0.15741292823273667,0.6652783187560316,1
34,1.2698128388805223,-0.17590681601029357,0,0.42992122966964474,-0.9975417068786308,0,-0.837775632376522,0.8946778899254184,0,1.537136438034346,-0.9975417068786308,0,0.07444789171383737,-0.6329356046922466,1
35,0.7571114700438202,1.397389484753118,1,-0.9059019236871992,-0.3337859999647645,0,-1.0545427981590942,0.25897644980280315,0,0.40417718368552646,-0.3337859999647645,0,0.06545657307951992,-0.7713819893455899,0
36,0.7908598551586911,0.9437412749204456,1,0.580462171179427,0.721160708038301,0,0.24517186281802608,0.27333759726756346,1,1.7868640770183732,0.721160708038301,0,-0.27113909781433304,0.4489486076424351,1
37,0.8380892488307742,3.0312974663510057,1,-0.6774386440052917,0.2827493809651717,1,1.587924484208315,-0.2190131484266156,1,0.5079162820974408,0.2827493809651717,1,0.6621749551285454,-0.1488853950882302,1
38,-1.5740490564269125,-1.3811768476120947,0,-0.13604964968102531,0.7886970852947249,1,-0.02475263699476525,1.0474858101519613,0,0.8727992972062314,0.7886970852947249,1,-0.7890506447064722,0.06203690524623683,0
39,0.10190259842247562,0.8518827085488682,1,0.15811606026564695,0.786253218201505,1,-0.4011133162367199,0.045392361235110035,1,1.1713021284554448,0.786253218201505,1,-0.09645945657291245,0.7989367147931845,0
40,-0.8593249631132633,-1.3398306300815808,0,0.014449246474884412,-0.8900059391659141,1,1.1881249868271428,-0.4472377278276284,1,1.0145541414455723,-0.8900059391659141,1,-0.08610264552595513,0.8365729312568239,0
41,1.006135992707294,0.9179638971842973,1,-0.6548531354332694,0.5837946867657118,1,1.1613064818063186,-0.0370843799300013,0,0.5195183558227611,0.5837946867657118,1,0.10367210231776328,-0.604937434236406,1
42,0.3374799638517399,0.22114674481994942,0,0.42342859619250284,0.8911018021928068,0,-0.2785295071679455,0.9702896568985797,0,1.5271887029815927,0.8911018021928068,0,0.9106482242524484,0.1509854805833193,0
43,-0.25316600422919944,0.14734270315490977,0,0.28626484389795337,0.9849680513073529,0,1.9297311372252024,0.14215461656741368,1,1.3314450336537351,0.9849680513073529,0,0.5230250022306627,-0.5706708643571438,0
44,0.3474261946178978,-1.279039447670849,0,0.34417847026725595,0.9556956626391734,0,2.1887446559863695,-0.16116720884591718,1,1.4108304043196982,0.9556956626391734,0,-0.2115221885141726,0.6417620614924284,0
45,-0.09753857250919205,-0.06772006086756985,0,0.3988676483572844,0.634390955521544,1,0.40263955590519707,-0.2292009679997508,1,1.490136383557265,0.634390955521544,1,0.3388655587053004,0.7503113560035688,0
46,-0.25458521346943996,-0.6752189521824226,0,0.7741702396241636,0.4229817185427792,1,2.114933459407255,0.4699309155285145,1,2.168791802866388,0.4229817185427792,1,-0.35074898518471853,-0.6974855517616869,0
47,-1.2305216054605281,3.0037092259479357,1,0.8043544930542039,0.5430454263819942,0,1.3794549655128914,0.3890086058784621,0,2.235253161586583,0.5430454263819942,0,-0.20628715766213707,0.6518913646962731,1
48,1.2070340776778488,2.6647426799882505,1,0.7682449598737184,-0.5128942225850432,0,0.7788338010898681,0.3088077268421081,0,2.155979101620228,-0.5128942225850432,0,-0.4659146305566895,0.3632459131615768,1
49,-0.38831699987648727,0.8992044121631948,0,0.6844926591834597,-0.11725905716979736,1,0.9962118926659873,-0.606148498885367,1,1.9827656423773008,-0.11725905716979736,1,-0.1853157020609962,0.6298883172050623,1
50,1.2400209389572256,0.9980962792290945,1,-0.7456114759903827,0.34871741557886826,1,-0.7946149922460125,0.32434898808451484,0,0.47444410004786347,0.34871741557886826,1,0.564223678236925,0.2602549843928066,1
51,2.6297473142000967,2.4415891896380724,1,0.9955228364459349,0.46861553143349577,0,2.117329862331021,-0.1231651047757853,1,2.7061388394846655,0.46861553143349577,0,-0.5125510933802407,0.3167333822770834,1
52,2.8681680660820783,0.60798070088342,1,-0.04549037266587806,0.8600479415054985,1,0.10691332085927469,-0.3187194446521288,1,0.95552880172271,0.8600479415054985,1,-0.8042423545458363,-0.17800384340701517,0
53,0.060372355256877175,1.086842557550653,0,0.8878552393679289,0.40979967850594945,0,0.5454554585202054,0.320280077601234,0,2.429912477873791,0.40979967850594945,0,-0.23625673447520348,-0.6986327153901117,0
54,0.4549318920011909,1.6244466036159109,1,-0.2208809651379003,0.9609440748787463,0,-0.5551906062713365,0.3365158384834305,0,0.8018121182047835,0.9609440748787463,0,0.5654526055859702,-0.38776082685966085,1
55,0.9879144661094283,0.9006033159738738,1,0.8349083051524161,-0.6159389583599078,0,0.4397456694801398,0.9126941697033355,0,2.304602718403224,-0.6159389583599078,0,0.095191713568901,0.8141769229331178,0
56,1.9554612495715502,1.2557503134765755,1,0.093878979558111,-0.9611515454532131,1,1.1065344697483217,0.14383939429421463,0,1.098426805775681,-0.9611515454532131,1,0.6152463149727305,0.1844849688691506,1
57,2.1229200926084433,2.8866847671478535,1,-0.5137112914646055,0.5763989038185602,1,1.5513358976237899,-0.5078301504026267,1,0.5982710951030656,0.5763989038185602,1,0.7038603041611058,-0.008922771849757555,1
58,0.09403626992958103,-0.4839571409872891,0,1.0261187953815667,-0.2037434003602157,0,1.1291413638046515,-0.48493370648809053,1,2.790215395053829,-0.2037434003602157,0,0.4833365238634306,0.36596392266436917,1
59,0.3430973771066643,0.03638635327902385,0,-0.5673807777034159,0.664001229817359,1,2.1563411839129087,0.7526754277414422,1,0.5670086170768786,0.664001229817359,1,0.38591787053930093,0.5226500029813208,1
60,1.7630267981528491,1.6375538070815914,1,-0.8171954454462207,-0.6375862220435573,0,0.3763106867648605,0.03368028456186263,1,0.4416686028420463,-0.6375862220435573,0,-0.6537976524623879,0.46793080646889545,0
61,0.983332068496391,2.4726518563029636,1,-1.102367761586502,0.1556093361674362,0,0.9399267363487727,0.6339340400273301,0,0.33208385668356993,0.1556093361674362,0,0.4583718522749396,0.6337257649546821,0
62,-0.37272098442838153,2.337577244843647,1,0.2733058318886656,-0.9169909028208163,0,0.9476224323110203,0.9279719354404572,0,1.3143021388710072,-0.9169909028208163,0,0.12721116292147122,-0.7864575678823761,0
63,0.8265037486912106,3.224775095778281,1,-0.8378050335065164,0.17894740092820127,1,0.20657595888203076,-0.6156894671620032,1,0.43265915428850077,0.17894740092820127,1,-0.3405030502057667,0.5160557005599569,1
64,0.2625361968824267,1.7015946897601066,1,-0.47519843849154586,-0.6301846437551536,1,2.0006830434005978,-0.10574478489639291,1,0.6217616627759339,-0.6301846437551536,1,0.6297598382081514,-0.18216578469408892,1
65,-0.7039991373619984,0.1785195557649981,0,-0.5602275650437599,-0.5343079165351795,1,0.5749634855514313,0.015547139222086115,1,0.5710790914223555,-0.5343079165351795,1,-0.19058465570793715,0.6841186272726472,1
66,0.3804761648717222,0.7736600420183789,0,0.9232780770592822,-0.49687641999623655,0,0.714537754702375,0.8139592964632084,0,2.5175295340953454,-0.49687641999623655,0,0.6993265078496502,0.2471698384422341,0
67,-1.343792974516717,-1.0901538916132254,0,-0.6120179371162884,-0.4396516767674189,1,1.8355209189558226,-0.01583740957697191,1,0.5422555267263091,-0.4396516767674189,1,-0.8031026709184412,-0.060160407668580745,0
68,1.6643891535330941,0.9587433909118414,0,0.8661746233087846,0.19221270597637163,1,0.5267394281158837,0.7288604375514179,0,2.3777974625712637,0.19221270597637163,1,-0.5206762594552983,-0.2544013278987632,1
69,-1.090719013553774,0.006481668310846115,0,1.0042811880904643,0.24965333488724126,0,1.607484140219834,0.21984889801538268,1,2.7299442509487473,0.24965333488724126,0,0.19471190848385733,-0.6881276084217054,1
70,-0.20344561961946145,0.5314246090835267,1,-0.6510667696259915,0.4026055994254743,1,1.1448779842329744,-0.22365571251914362,0,0.5214891711207702,0.4026055994254743,1,0.13946156338685162,-0.7341955928658481,1
71,0.7107946398890147,-0.6655984014476625,0,-0.11840283588183066,-1.0089719528100574,0,-1.6658699024193022,0.39127352765438406,0,0.888338126054254,-1.0089719528100574,0,0.04649506785685339,-0.6132857730302069,1
72,0.7415207701816486,0.09990923558540647,0,-1.0230788187874575,0.12091877183586669,0,-0.20867456961650105,-0.6530668986661027,1,0.359486441006275,0.12091877183586669,0,-0.6588478486361016,0.39679246912568644,0
73,-1.070609898991964,-2.0867879362504462,0,0.7034219230058624,-0.35759315089796717,1,1.5756601984170058,0.4200633947551173,1,2.0206554177241585,-0.35759315089796717,1,-0.052664797822675316,-0.6129795082320507,1
74,0.13637529135190818,1.0050804647601537,0,0.9186398046797255,-0.44060604178422247,0,-0.6637386964202553,0.3378803087606013,0,2.5058795850969564,-0.44060604178422247,0,-0.6583076769333733,-0.14758218859670466,1
75,-1.1402502080567247,-0.3337627186026835,0,0.6136809155623792,0.7013728211553367,0,0.7952863934167427,1.337918242323217,0,1.847218354801806,0.7013728211553367,0,0.5634686747680399,-0.5127033928623161,0
76,0.12597290052367005,1.5937446029744604,1,-0.7849611145846839,0.7487561408386312,0,-0.27665869364048057,0.4377926542233268,0,0.45613743853452526,0.7487561408386312,0,-0.7811647098271808,-0.22593085298662433,0
77,-0.7883153165129235,0.04537835262241097,0,-0.3622686470249355,-0.628133775071517,1,0.9542782995320672,-0.6552918972506118,1,0.6960953387786608,-0.628133775071517,1,0.5779260064038748,-0.2995711706911465,1
78,-1.2138248820479378,-0.0014334175765995593,0,-0.5538294812406985,-0.8494344821435525,0,1.035497666541243,-0.5867982504992914,1,0.5747446169731188,-0.8494344821435525,0,-0.5172304588619495,-0.2816818022320597,1
79,1.2133950938731428,0.769474423679573,1,-0.2110315189637414,0.8675008875554653,1,-0.8279364182397317,0.9030210690343571,0,0.8097485440440524,0.8675008875554653,1,0.5666066966485733,0.7051622250608086,0
80,3.4095256990572578,-0.4093452401871502,1,-1.0197834536829071,-0.15189990660884062,0,-0.14087020866787311,1.1833185790405771,0,0.36067303413450985,-0.15189990660884062,0,-0.5117877052180899,0.38309478481731923,1
81,0.25844051080152486,-0.2689257976890249,0,-0.8315084906942364,-0.05800510438523629,1,-0.3693401752933234,0.6713275580472062,0,0.4353920059062254,-0.05800510438523629,1,-0.366090379392725,-0.5969059522654473,1
82,0.7686466971913936,0.7772446669049026,0,-0.7996361505704187,-0.05351217987749449,1,-0.5222447614580749,0.5996984808375604,0,0.4494924819506413,-0.05351217987749449,1,-0.2861203348885978,0.8012933325647649,0
83,1.6008860816713575,0.841526594265375,1,-0.779622197294229,0.019605533774027364,1,0.7351238890162948,-0.09992174015395977,1,0.4585792310560213,0.019605533774027364,1,-0.2806939327174082,0.5478748316263272,1
84,0.374606555353322,2.3136337834730702,1,0.6350128313364268,-0.413610807717498,1,0.4194934942752286,0.681489122973245,0,1.887046354630023,-0.413610807717498,1,-0.6084863827131749,-0.45501109409032336,0
85,-0.3788841828374951,-0.36745939400562405,0,0.8146951349258202,-0.09188867030941231,1,0.15456483827059259,0.7226113761630188,0,2.258487033567056,-0.09188867030941231,1,0.3521058109622572,0.5052666280808049,1
86,-0.8297854988807878,0.10563568649212687,0,0.7692333028358507,-0.39153314604929146,0,-0.3928200249294197,1.1199289839762743,0,2.1581110017425194,-0.39153314604929146,0,0.09788871472093273,-0.6026928628851125,1
87,1.9810916508421577,1.0442890236679052,1,-0.34333737041830104,-0.7351081243936468,1,-0.01491529549385412,1.1372703632589565,0,0.7093988410004756,-0.7351081243936468,1,-0.7735830837989021,0.16009699450934536,0
88,1.1529397428517227,2.0734924534686785,1,0.41011659157255553,0.6521720509469283,1,0.30030224209926115,0.2876324641471908,1,1.5069934776099077,0.6521720509469283,1,-0.8068272043202294,0.01766957147591819,0
89,2.059609417959542,2.3813021120395286,1,0.7608742777530323,0.26802069275663526,1,0.8420838155500674,0.8602930108395787,0,2.14014648527255,0.26802069275663526,1,-0.6913319812217235,0.32274396653322857,0
90,0.990582910866678,0.9522954314085669,1,-0.29321709072834407,0.8104162514104437,1,0.4353906469470699,-0.4101635925263313,1,0.7458602037854737,0.8104162514104437,1,0.3220744509338655,0.5010623667285848,1
91,1.7492694286875445,2.5095670892883555,1,-0.6623357731332065,0.7372083169640542,0,0.8953112287706125,-0.21369741412341853,1,0.5156454958617072,0.7372083169640542,0,0.4214393735460325,0.7398558679826597,0
92,0.1446368693257887,0.7319894359151368,0,0.9810792242247767,0.13359216811500482,1,0.6460537638950343,0.9855869303125088,0,2.66733333988922,0.13359216811500482,1,-0.6869072684408071,-0.46489762935119733,0
93,0.4296143456633841,0.7119553198247527,0,0.6580245345037209,-0.4810279254205566,1,2.020558357024098,0.42905907072854965,1,1.930973991646883,-0.4810279254205566,1,-0.6419081363161351,0.1926534651271573,1
94,-0.6495778657316389,1.0757179561133705,1,0.4968631039431175,-0.9235404700185635,0,0.7827744417735282,0.4755227982489657,0,1.6435575067768513,-0.9235404700185635,0,0.5272741324983352,0.030077110447845536,1
95,1.9381537667596562,0.8674437016617592,1,-0.5990171818873781,0.5972221444839912,1,-1.145895184074226,0.11674976298802743,0,0.5493512832544607,0.5972221444839912,1,-0.5536790754283899,-0.34540824511259144,1
96,-0.3332008697462978,-0.9151484747717082,0,0.5943456078358922,0.6008534865936732,1,-0.9235312310914963,1.3132349958562548,0,1.811844899828135,0.6008534865936732,1,0.7986553471555513,0.03959249432518127,0
97,-0.4419029497144784,3.0174380564330705,1,0.21968243999785997,0.6994389501956357,1,1.0373680911511465,-0.7255452658979314,1,1.2456810892814008,0.6994389501956357,1,-0.38605189599240547,-0.5288629388323973,1
98,0.752503330141476,-0.3589751164976217,0,-1.0033121253083555,-0.14407396421669727,0,-0.8206509180254041,0.7689071293471017,0,0.36666299398871777,-0.14407396421669727,0,0.3362382991065758,0.5448940027246513,1
99,1.4230176054421007,1.8655043777635367,1,-0.3245420511058773,0.9345689929751345,0,-1.1046385884597638,0.2499289833628603,0,0.7228583100194156,0.9345689929751345,0,-0.4035155875296337,0.7114867378326973,0
100,-0.7652350630039114,-0.6769064658826734,0,-0.4624777192326854,-0.9198195755885855,0,0.17886433173901342,1.2848652277281971,0,0.6297214380321379,-0.9198195755885855,0,0.44407174624279017,-0.6162191590387448,0
101,0.18297178377623957,1.869383209191973,0,1.078878123889134,0.1626146646693822,0,-1.0334039831140593,1.1318835963724951,0,2.9413778378259283,0.1626146646693822,0,0.36297737574855576,0.739332900912426,0
102,-0.4280087206577824,-0.11430841800830906,0,0.4273055905605449,-0.7458640610730735,1,2.0373050944347417,0.5332060760524113,1,1.533121097481163,-0.7458640610730735,1,-0.6416700043887364,-0.34034856620586557,1
103,2.3279397800276516,2.6378101611139355,1,-0.34437672767215144,0.884314179854624,0,0.6647319735768618,0.42024021384205035,0,0.7086619052053311,0.884314179854624,0,-0.7179141464920304,0.11235320909964358,0
104,1.3597490260929352,0.7375398337179643,0,0.5608050580272883,-0.8285494520280263,0,1.3965328652145568,-0.11900253829635239,1,1.752082460719444,-0.8285494520280263,0,-0.22012479686838266,0.7786325912085361,0
105,1.679348969086162,2.2453090001342706,1,-0.4810759876102013,-0.6543775954347637,1,0.12183621931130492,0.5788550322792796,0,0.6181179466127523,-0.6543775954347637,1,-0.564499087782672,-0.38154762020789956,1
106,-0.5351535143303368,0.8068669468578407,1,-0.8849157029888897,-0.2809293637002713,0,-0.15902520732362024,0.996099282527637,0,0.4127489653167118,-0.2809293637002713,0,0.5364395295998682,0.6308837322496401,0
107,-0.8669099512431663,0.31536784375598303,0,0.6450888591035467,0.4696751772959219,1,-0.0774473616410232,0.8876535006100282,0,1.9061564010957182,0.4696751772959219,1,-0.6070979863431294,0.18048792268587666,1
108,1.2227607601926551,0.18174780640461807,0,-0.9480373149947189,0.062138406945312294,0,-0.10221435872700066,0.8579337232827599,0,0.38750081963854827,0.062138406945312294,0,0.6037204530584971,0.5054674065415589,1
109,2.371388652976138,1.0808125969603746,1,0.639790154727917,-0.5034048072951797,1,-0.06986184831459691,0.04306970113669112,1,1.8960829535117167,-0.5034048072951797,1,0.7760151535444986,-0.3131348509241272,0
110,-0.6521543167748772,-1.6770797903944705,0,0.8367149960295669,-0.28301525181014275,0,1.5040933900856344,-0.3101644949970025,1,2.3087701866398453,-0.28301525181014275,0,-0.6501063074280555,-0.17617856242178337,1
111,0.9217528106321978,0.5388733020031384,0,-0.7249089390829864,-0.2967392822245542,1,0.7638077687612914,0.47189981030416167,0,0.48436867400283634,-0.2967392822245542,1,0.770570652248467,-0.34239609998685605,0
112,-0.32684499883356427,0.22936817185064262,1,0.7044833354928192,-0.46448339556737067,1,0.74288421482765,-0.5239867553989408,1,2.022801305250814,-0.46448339556737067,1,0.5808906297000997,0.23040374258243396,1
113,0.7006023370911646,1.2353766094518868,1,0.7995201655540282,0.6665564116443432,0,1.011725774351154,0.36516669040494215,0,2.2244732934585736,0.6665564116443432,0,-0.19158525056256373,-0.7671888085920751,0
114,1.2483288909240329,4.337019910390943,1,-0.12173076672498087,-0.852957797903415,1,1.82070376191261,0.044055464833162944,1,0.8853867119803147,-0.852957797903415,1,-0.44233993057209275,-0.6497302052968594,0
115,2.5056563591188388,1.1126413965049693,1,-0.555226534618494,0.6915268492390068,0,0.3197924809726633,0.0274145374880842,1,0.5739422286847466,0.6915268492390068,0,0.7174201315211296,0.5035381886910665,0
116,0.6946130546951187,1.6878275094568802,1,-0.6651645268807741,0.31016876168875285,1,0.8658914395605835,0.5541028553606231,0,0.5141889228473314,0.31016876168875285,1,0.6493534028277472,0.09981730246832358,1
117,0.25477703344274755,-0.17685427454355324,0,0.7800135391282327,-0.5675820688923433,0,2.0703697491224915,-0.04236307227652272,1,2.181501800930881,-0.5675820688923433,0,0.5935951075208798,-0.36829340399779364,1
118,0.8154585302883822,-0.18736694495840311,0,0.13586697357739413,0.8815858705663779,0,-0.21988564154333712,0.2756763734412484,1,1.145529497767673,0.8815858705663779,0,0.6063676818934901,-0.5073877786367135,0
119,0.5953541263697713,1.1642827498162611,0,-0.7291662781529609,-0.4171960024266505,1,-1.2086224626644062,0.22350038556940433,0,0.48231093567565075,-0.4171960024266505,1,-0.5265346538390524,0.44741993726740364,1
120,-0.2903684732874099,-0.2707306201669206,0,-0.6731891698239495,0.8222106288562615,0,0.4244618482755491,0.9331281056759319,0,0.5100792517113485,0.8222106288562615,0,0.6348609191617615,0.4933664924674835,0
121,0.14751627765549746,-0.6347226562769593,0,-0.8454924588152983,-0.6719452073785422,0,-0.10893575981334713,0.15092466859185094,1,0.42934587098166127,-0.6719452073785422,0,-0.5997169001595422,0.1628877943068998,1
122,-0.11919073091444943,1.9054425522852725,1,1.024844683230758,0.040635006498432366,0,0.5034616057998087,1.1653131606931546,0,2.7866626115185746,0.040635006498432366,0,-0.27034925802345294,-0.5695078515640402,1
123,1.6316285076574868,0.016055332909418234,1,-0.6963083070563275,0.5732815063566585,0,-0.16081527292115277,0.9152408934371009,0,0.4984219323017149,0.5732815063566585,0,0.7712791435415635,0.20940664030846512,0
124,1.8961361405841264,1.1049249197596531,0,0.7691669752782297,-0.7537109013838954,0,1.0487870437645448,-0.8373378798621243,1,2.157967864257731,-0.7537109013838954,0,-0.5236956880361164,0.14108846322636112,1
125,-1.3213438179084145,0.14426299287082367,0,-0.4892764628626773,0.5773006631702331,1,2.056531702182901,0.29370245890974456,1,0.6130698125273876,0.5773006631702331,1,-0.17851979772444007,0.8071785785351667,0
126,-0.17758846501051165,-0.4808103357164072,0,-0.6042108128248116,-0.41522996695231174,1,0.76587734490445,-0.4449271324911634,1,0.5465055516707086,-0.41522996695231174,1,-0.3994999576165245,-0.5250985805752222,1
127,-0.6612935759165413,-1.0082581597661735,0,-0.8868327796996496,0.030925982915184017,1,1.6547179958174882,-0.23129375694961382,1,0.4119584518674812,0.030925982915184017,1,0.5135542238495202,-0.04392040704794007,1
128,-0.6534000205582062,-0.06799056241417605,0,-0.00554593911249512,0.7857274840725901,1,0.09937517825490896,0.3197645753164057,1,0.994469411217383,0.7857274840725901,1,0.6323757562950969,-0.05331354661519712,1
129,-0.7962323181420515,2.1530122974593584,1,-0.6420926822454636,0.643895767621812,1,-0.604900002744717,1.060954939213422,0,0.5261901223349706,0.643895767621812,1,0.8090470089294318,-0.04245554705293514,0
130,2.2585710832756236,0.5519221828077961,1,0.6537993884912326,0.5716249461060005,1,0.894019590785428,0.584585068587903,0,1.922832556074523,0.5716249461060005,1,-0.48736414049014204,-0.5902391103514545,0
131,-0.2944555192625211,-1.180514631514738,0,-1.0338331084940182,-0.038577710235313506,0,0.3470674628849636,0.7464920461358471,0,0.35564113351012605,-0.038577710235313506,0,0.20498249522462766,0.7894719298040155,0
